"customer_id","First name","Last name","gender","language","agree_for_promo","autopay_card","customer_category","status","data_of_birth"
"921","Ella","Richard","female","English","No","No"," physical","active","1981-04-02 00:00:00"
"922","Leah","Gagnon","female","English","No","No"," physical","active","1953-03-31 00:00:00"
"923","Aria","Fortin","female","English","No","No"," physical","active","1976-08-15 00:00:00"
"924","Miles","Levesque","male","English","No","No"," physical","active","1942-11-04 00:00:00"
"925","Oliver","Nadeau","male","English","Yes","Yes"," physical","active","1955-09-10 00:00:00"
"926","Jackson","Pelletier","male","French","Yes","No"," physical","active","1969-06-05 00:00:00"
"927","Isabella","Reynolds","female","English","No","No"," physical","active","1996-02-17 00:00:00"
"928","Alexander","Campbell","male","English","Yes","Yes"," physical","active","1989-04-14 00:00:00"
"929","Everly","Martin","female","French","No","Yes"," physical","active","1953-08-30 00:00:00"
"930","Everly","Pelletier","female","English","No","No"," physical","active","1944-04-07 00:00:00"
"931","Ethan","Murray","male","English","No","No"," physical","active","1955-08-21 00:00:00"
"932","Scarlett","Martin","female","English","No","No"," physical","inactive","1998-05-01 00:00:00"
"933","Avery","Lewis","female","English","No","No","business","active","1990-11-23 00:00:00"
"934","Oliver","Morin","male","English","No","No"," physical","active","1999-07-26 00:00:00"
"935","Ellie","Landry","female","English","No","Yes"," physical","active","1951-02-11 00:00:00"
"936","Mila","MacDonald","female","Chinese","Yes","No"," physical","active","1989-12-04 00:00:00"
"937","Scarlett","Nguyen","female","English","No","No"," physical","inactive","1950-01-08 00:00:00"
"938","Alexander","Robinson","male","English","No","Yes"," physical","active","1986-10-05 00:00:00"
"939","Noah","Landry","male","English","Yes","No"," physical","inactive","1968-05-30 00:00:00"
"940","Jacob","Khan","male","English","Yes","No"," physical","active","1995-09-21 00:00:00"
"941","Luca","Mitchell","male","French","Yes","No"," physical","active","1993-03-05 00:00:00"
"942","Ethan","Evans","male","English","No","No"," physical","active","1940-06-15 00:00:00"
"943","Everly","MacDonald","female","English","Yes","No"," physical","inactive","1970-01-19 00:00:00"
"944","Levi","Richard","male","French","No","No"," physical","active","1958-04-21 00:00:00"
"945","Leah","Lavoie","female","French","No","No"," physical","active","1994-01-29 00:00:00"
"946","Olivia","Girard","female","English","No","No"," physical","active","1990-09-06 00:00:00"
"947","Lily","Graham","female","English","Yes","No"," physical","active","1963-01-13 00:00:00"
"948","Levi","Girard","male","English","No","Yes"," physical","active","1965-07-15 00:00:00"
"949","Emma","Cote","female","French","No","No"," physical","active","1960-06-09 00:00:00"
"950","William","Grant","male","English","No","No","business","active","1956-08-16 00:00:00"
"951","Elliot","Murphy","male","English","No","No"," physical","active","1988-03-07 00:00:00"
"952","Abigail","Gill","female","English","Yes","Yes"," physical","inactive","1986-02-22 00:00:00"
"953","Leo","Levesque","male","English","No","No"," physical","active","1943-04-26 00:00:00"
"954","Logan","Davis","male","English","Yes","No"," physical","active","1948-02-11 00:00:00"
"955","Isabella","Beaulieu","female","French","Yes","Yes"," physical","inactive","1992-09-26 00:00:00"
"956","Charlotte","Kennedy","female","English","No","No"," physical","active","1955-11-13 00:00:00"
"957","Emma","Peters","female","English","No","No"," physical","active","1985-11-01 00:00:00"
"958","Ella","Johnston","female","English","No","No"," physical","active","1973-12-18 00:00:00"
"959","Chloe","Murray","female","English","No","Yes"," physical","active","1951-09-17 00:00:00"
"960","Ethan","Kennedy","male","English","No","Yes"," physical","active","1986-02-01 00:00:00"
"961","Mia","Grant","female","French","Yes","Yes"," physical","inactive","1951-06-29 00:00:00"
"962","Abigail","Gill","female","English","No","No"," physical","active","1998-09-29 00:00:00"
"963","Mia","Nadeau","female","English","Yes","No"," physical","inactive","1989-10-22 00:00:00"
"964","Emma","Beaulieu","female","English","Yes","Yes"," physical","active","1986-06-27 00:00:00"
"965","Ella","Nadeau","female","English","No","Yes","business","active","1962-08-21 00:00:00"
"966","James","Richard","male","English","Yes","Yes"," physical","active","1989-06-18 00:00:00"
"967","Leah","Gill","female","English","No","Yes"," physical","active","1966-02-26 00:00:00"
"968","Jack","Johnson","male","English","Yes","Yes"," physical","active","1984-10-19 00:00:00"
"969","Luca","MacDonald","male","French","No","No","business","active","1993-07-26 00:00:00"
"970","Noah","Lewis","male","English","Yes","Yes"," physical","active","1940-08-17 00:00:00"
"971","Elliot","Levesque","male","English","Yes","Yes"," physical","inactive","1961-01-18 00:00:00"
"972","Jack","Gauthier","male","English","Yes","No"," physical","active","2000-07-13 00:00:00"
"973","Mason","Lin","male","French","Yes","Yes"," physical","active","2000-09-29 00:00:00"
"974","Mateo","Gauthier","male","English","Yes","No"," physical","active","1977-04-23 00:00:00"
"975","Isla","Evans","female","English","No","No"," physical","active","1997-05-04 00:00:00"
"976","Logan","Rogen","male","French","Yes","Yes"," physical","active","1967-06-11 00:00:00"
"977","Mateo","Johnston","male","French","No","Yes"," physical","active","1979-08-13 00:00:00"
"978","Elliot","Reynolds","male","English","No","No"," physical","active","1952-10-29 00:00:00"
"979","Jack","Chen","male","French","Yes","No"," physical","active","1956-02-18 00:00:00"
"980","Riley","Johnston","female","English","Yes","No"," physical","inactive","1969-03-16 00:00:00"
"981","Ethan","Girard","male","English","Yes","No"," physical","active","1991-09-19 00:00:00"
"982","Mila","Graham","female","English","Yes","No","business","active","1992-08-01 00:00:00"
"983","Leah","Cote","female","Chinese","No","No","business","active","1973-06-08 00:00:00"
"984","Isabella","Levesque","female","French","No","Yes"," physical","active","1960-04-07 00:00:00"
"985","Alexander","Cote","male","Chinese","Yes","No","business","active","1980-11-13 00:00:00"
"986","William","Fortin","male","English","Yes","Yes"," physical","active","1994-01-30 00:00:00"
"987","Chloe","Cameron","female","English","Yes","No"," physical","active","1997-07-28 00:00:00"
"988","Riley","Patel","female","French","No","No"," physical","active","1975-07-03 00:00:00"
"989","Lucas","Harris","male","French","Yes","No"," physical","active","1992-07-15 00:00:00"
"990","Zoey","Reynolds","female","English","Yes","Yes"," physical","active","1961-12-12 00:00:00"
"991","Leah","Morin","female","English","Yes","No"," physical","active","1951-09-16 00:00:00"
"992","Mason","Hall","male","English","Yes","No"," physical","active","1948-08-16 00:00:00"
"993","Mia","Michaud","female","Chinese","Yes","Yes"," physical","active","1940-08-09 00:00:00"
"994","Luca","Lavoie","male","English","Yes","Yes"," physical","active","1976-01-08 00:00:00"
"995","Grayson","Anderson","male","English","No","No"," physical","active","1968-09-27 00:00:00"
"996","Isabella","Landry","female","English","No","No"," physical","active","1986-03-20 00:00:00"
"997","Nora","Murphy","female","English","Yes","Yes"," physical","active","1968-06-12 00:00:00"
"998","Zoey","Jackson","female","English","No","Yes"," physical","active","1978-04-15 00:00:00"
"999","Mason","Peters","male","English","Yes","No"," physical","active","1970-07-21 00:00:00"
"1000","Benjamin","Chen","male","English","Yes","Yes"," physical","active","1978-10-19 00:00:00"
"1001","Jack","Campbell","male","French","Yes","No"," physical","active","1991-10-07 00:00:00"
"1002","Liam","Khan","male","English","No","No"," physical","active","1947-11-20 00:00:00"
"1003","Lucas","Morrison","male","English","No","No"," physical","active","1942-07-24 00:00:00"
"1004","Nathan","Davis","male","English","No","Yes"," physical","active","1973-07-10 00:00:00"
"1005","Henry","Khan","male","English","No","No"," physical","active","1947-12-02 00:00:00"
"1006","Noah","Murray","male","English","Yes","No"," physical","active","1976-05-29 00:00:00"
"1007","Mila","Jackson","female","English","Yes","No"," physical","active","1969-07-20 00:00:00"
"1008","Grayson","Cote","male","English","No","No"," physical","active","1940-10-19 00:00:00"
"1009","Ellie","Campbell","female","English","Yes","No"," physical","active","1942-06-15 00:00:00"
"1010","Lucas","Jackson","male","English","No","No"," physical","active","1948-09-02 00:00:00"
"1011","Chloe","Bouchard","female","English","Yes","Yes"," physical","active","1941-12-21 00:00:00"
"1012","Theodore","Johnston","male","English","Yes","No"," physical","active","1983-12-09 00:00:00"
"1013","Miles","Michaud","male","Chinese","No","Yes"," physical","active","1983-07-20 00:00:00"
"1014","Chloe","Johnston","female","French","Yes","Yes"," physical","active","1973-02-26 00:00:00"
"1015","Jacob","Leblanc","male","English","No","Yes"," physical","active","1995-11-02 00:00:00"
"1016","Benjamin","Murphy","male","English","Yes","No"," physical","active","1977-01-14 00:00:00"
"1017","Charlotte","Robinson","female","English","Yes","Yes"," physical","active","1967-01-17 00:00:00"
"1018","Mia","Levesque","female","French","No","No"," physical","active","1975-05-10 00:00:00"
"1019","Hannah","Robinson","female","French","No","Yes"," physical","active","1957-07-19 00:00:00"
"1020","Lily","Martin","female","English","No","Yes"," physical","active","1998-04-28 00:00:00"
"1021","Levi","Jackson","male","English","No","No"," physical","active","1972-04-03 00:00:00"
"1022","Jackson","Belanger","male","English","Yes","No"," physical","active","1995-08-29 00:00:00"
"1023","Aria","Michaud","female","English","Yes","No"," physical","active","1992-02-08 00:00:00"
"1024","Henry","Graham","male","English","Yes","Yes"," physical","inactive","1975-06-12 00:00:00"
"1025","James","Cameron","male","English","No","No"," physical","active","1952-01-11 00:00:00"
"1026","Isabella","Morin","female","English","No","No"," physical","active","1949-11-08 00:00:00"
"1027","James","Gagnon","male","English","No","No"," physical","active","1980-05-19 00:00:00"
"1028","Hannah","Johnson","female","English","Yes","No"," physical","active","1993-02-17 00:00:00"
"1029","Jack","Lin","male","English","No","Yes","business","active","1950-11-16 00:00:00"
"1030","Abigail","Lin","female","English","Yes","Yes"," physical","active","1985-03-28 00:00:00"
"1031","Ava","Harris","female","French","Yes","No"," physical","active","1989-02-25 00:00:00"
"1032","Levi","Anderson","male","French","Yes","Yes"," physical","active","1953-01-08 00:00:00"
"1033","Jack","Gauthier","male","Chinese","No","No"," physical","active","1958-07-14 00:00:00"
"1034","Scarlett","Nadeau","female","French","No","Yes"," physical","inactive","2000-06-02 00:00:00"
"1035","Ava","Jackson","female","English","No","Yes"," physical","active","1960-10-12 00:00:00"
"1036","Ellie","MacDonald","female","English","No","No"," physical","active","1972-01-14 00:00:00"
"1037","Ellie","Khan","female","English","Yes","Yes"," physical","active","1944-06-06 00:00:00"
"1038","Emma","Beaulieu","female","English","Yes","Yes"," physical","active","1985-05-27 00:00:00"
"1039","Benjamin","Nguyen","male","English","Yes","Yes"," physical","active","1958-10-31 00:00:00"
"1040","Amelia","Peters","female","English","No","Yes"," physical","active","1953-04-17 00:00:00"
"1041","Charlotte","Evans","female","English","No","No"," physical","active","1973-10-23 00:00:00"
"1042","Avery","Landry","female","English","No","Yes"," physical","active","1958-05-13 00:00:00"
"1043","Isla","Nguyen","female","English","No","Yes"," physical","active","1972-09-26 00:00:00"
"1044","Levi","Richard","male","English","No","No"," physical","active","1982-03-28 00:00:00"
"1045","Nora","Morin","female","French","Yes","No"," physical","active","1971-07-26 00:00:00"
"1046","Nathan","Johnston","male","English","No","No"," physical","active","1963-07-23 00:00:00"
"1047","Jacob","Anderson","male","English","No","Yes"," physical","active","1973-04-06 00:00:00"
"1048","Ava","Hall","female","French","Yes","Yes"," physical","active","1977-03-25 00:00:00"
"1049","Aria","Anderson","female","English","No","No"," physical","active","1999-10-27 00:00:00"
"1050","Mason","Ouellet","male","English","No","Yes"," physical","active","1988-12-26 00:00:00"
"1051","Charlotte","Morin","female","English","Yes","Yes"," physical","active","1976-07-13 00:00:00"
"1052","Owen","Lewis","male","French","No","Yes"," physical","active","1971-12-10 00:00:00"
"1053","Ava","Anderson","female","Chinese","No","Yes"," physical","active","1973-08-09 00:00:00"
"1054","Riley","Graham","female","French","No","Yes"," physical","active","1998-12-23 00:00:00"
"1055","Nora","Hall","female","English","Yes","No"," physical","active","1992-03-19 00:00:00"
"1056","Alexander","Cote","male","English","Yes","Yes"," physical","active","1947-12-28 00:00:00"
"1057","Everly","Girard","female","French","Yes","No"," physical","active","1948-08-09 00:00:00"
"1058","Emma","Murray","female","English","Yes","Yes"," physical","inactive","1948-07-29 00:00:00"
"1059","Emma","Peters","female","English","No","No"," physical","active","1947-05-05 00:00:00"
"1060","Elliot","Gauthier","male","English","Yes","Yes"," physical","active","1986-11-25 00:00:00"
"1061","Avery","Rogen","female","English","Yes","Yes"," physical","active","1949-09-26 00:00:00"
"1062","Mason","Khan","male","English","Yes","No"," physical","active","1978-03-06 00:00:00"
"1063","Grayson","Gauthier","male","Chinese","No","Yes"," physical","active","1997-01-09 00:00:00"
